schema,table,column,position,data_type,max_length,precision,scale,nullable,default,comment,key_type,fk_table,fk_column
gst,gst_credit_ledger,sgst_amount,11,numeric,,15,2,YES,0,,,,
gst,gst_credit_ledger,cess_amount,12,numeric,,15,2,YES,0,,,,
gst,gst_credit_ledger,igst_balance,13,numeric,,15,2,YES,0,,,,
gst,gst_credit_ledger,cgst_balance,14,numeric,,15,2,YES,0,,,,
gst,gst_credit_ledger,sgst_balance,15,numeric,,15,2,YES,0,,,,
gst,gst_credit_ledger,cess_balance,16,numeric,,15,2,YES,0,,,,
gst,gst_credit_ledger,created_at,17,timestamp with time zone,,,,YES,CURRENT_TIMESTAMP,,,,
gst,gst_credit_ledger,created_by,18,integer,,32,,NO,,,FK,org_users,user_id
gst,gst_liability,liability_id,1,integer,,32,,NO,nextval('gst.gst_liability_liability_id_seq'::regclass),,PK,,
gst,gst_liability,org_id,2,uuid,,,,NO,,,FK,organizations,org_id
gst,gst_liability,tax_period,3,text,,,,NO,,,,,
gst,gst_liability,due_date,4,date,,,,NO,,,,,
gst,gst_liability,igst_liability,5,numeric,,15,2,YES,0,,,,
gst,gst_liability,cgst_liability,6,numeric,,15,2,YES,0,,,,
gst,gst_liability,sgst_liability,7,numeric,,15,2,YES,0,,,,
gst,gst_liability,cess_liability,8,numeric,,15,2,YES,0,,,,
gst,gst_liability,igst_itc_available,9,numeric,,15,2,YES,0,,,,
gst,gst_liability,cgst_itc_available,10,numeric,,15,2,YES,0,,,,
gst,gst_liability,sgst_itc_available,11,numeric,,15,2,YES,0,,,,
gst,gst_liability,cess_itc_available,12,numeric,,15,2,YES,0,,,,
gst,gst_liability,igst_itc_utilized,13,numeric,,15,2,YES,0,,,,
gst,gst_liability,cgst_itc_utilized,14,numeric,,15,2,YES,0,,,,
gst,gst_liability,sgst_itc_utilized,15,numeric,,15,2,YES,0,,,,
gst,gst_liability,cess_itc_utilized,16,numeric,,15,2,YES,0,,,,
gst,gst_liability,igst_cash_required,17,numeric,,15,2,YES,0,,,,
gst,gst_liability,cgst_cash_required,18,numeric,,15,2,YES,0,,,,
gst,gst_liability,sgst_cash_required,19,numeric,,15,2,YES,0,,,,
gst,gst_liability,cess_cash_required,20,numeric,,15,2,YES,0,,,,
gst,gst_liability,interest_amount,21,numeric,,15,2,YES,0,,,,
gst,gst_liability,late_fee,22,numeric,,15,2,YES,0,,,,
gst,gst_liability,total_liability,23,numeric,,15,2,YES,0,,,,
gst,gst_liability,balance_payable,24,numeric,,15,2,YES,0,,,,
gst,gst_liability,payment_status,25,text,,,,YES,'pending'::text,,,,
gst,gst_liability,paid_amount,26,numeric,,15,2,YES,0,,,,
gst,gst_liability,payment_date,27,date,,,,YES,,,,,
gst,gst_liability,payment_reference,28,text,,,,YES,,,,,
gst,gst_liability,created_at,29,timestamp with time zone,,,,YES,CURRENT_TIMESTAMP,,,,
gst,gst_liability,updated_at,30,timestamp with time zone,,,,YES,CURRENT_TIMESTAMP,,,,
gst,gst_rates,rate_id,1,integer,,32,,NO,nextval('gst.gst_rates_rate_id_seq'::regclass),,PK,,
gst,gst_rates,org_id,2,uuid,,,,NO,,,FK,organizations,org_id
gst,gst_rates,product_id,3,integer,,32,,YES,,,FK,products,product_id
gst,gst_rates,product_category_id,4,integer,,32,,YES,,,FK,product_categories,category_id
gst,gst_rates,igst_rate,5,numeric,,5,2,NO,,,,,
gst,gst_rates,cgst_rate,6,numeric,,5,2,NO,,,,,
gst,gst_rates,sgst_rate,7,numeric,,5,2,NO,,,,,
gst,gst_rates,cess_rate,8,numeric,,5,2,YES,0,,,,
gst,gst_rates,effective_from,9,date,,,,NO,,,,,
gst,gst_rates,effective_until,10,date,,,,YES,,,,,
gst,gst_rates,notification_number,11,text,,,,YES,,,,,
gst,gst_rates,notification_date,12,date,,,,YES,,,,,
gst,gst_rates,is_active,13,boolean,,,,YES,true,,,,
gst,gst_rates,created_at,14,timestamp with time zone,,,,YES,CURRENT_TIMESTAMP,,,,
gst,gst_rates,created_by,15,integer,,32,,YES,,,FK,org_users,user_id
gst,gst_reconciliation,reconciliation_id,1,integer,,32,,NO,nextval('gst.gst_reconciliation_reconciliation_id_seq'::regclass),,PK,,
gst,gst_reconciliation,org_id,2,uuid,,,,NO,,,FK,organizations,org_id
gst,gst_reconciliation,reconciliation_type,3,text,,,,NO,,,,,
gst,gst_reconciliation,period,4,text,,,,NO,,,,,
gst,gst_reconciliation,books_data,5,jsonb,,,,NO,,,,,
gst,gst_reconciliation,gst_return_data,6,jsonb,,,,NO,,,,,
gst,gst_reconciliation,invoice_count_variance,7,integer,,32,,YES,0,,,,
gst,gst_reconciliation,taxable_value_variance,8,numeric,,15,2,YES,0,,,,
gst,gst_reconciliation,tax_variance,9,numeric,,15,2,YES,0,,,,
gst,gst_reconciliation,matched_items,10,jsonb,,,,YES,'[]'::jsonb,,,,
gst,gst_reconciliation,unmatched_in_books,11,jsonb,,,,YES,'[]'::jsonb,,,,
gst,gst_reconciliation,unmatched_in_return,12,jsonb,,,,YES,'[]'::jsonb,,,,
gst,gst_reconciliation,reconciliation_status,13,text,,,,YES,'pending'::text,,,,
gst,gst_reconciliation,actions_taken,14,jsonb,,,,YES,'[]'::jsonb,,,,
gst,gst_reconciliation,reviewed_by,15,integer,,32,,YES,,,FK,org_users,user_id
gst,gst_reconciliation,reviewed_at,16,timestamp with time zone,,,,YES,,,,,
gst,gst_reconciliation,notes,17,text,,,,YES,,,,,
gst,gst_reconciliation,created_at,18,timestamp with time zone,,,,YES,CURRENT_TIMESTAMP,,,,
gst,gst_reconciliation,updated_at,19,timestamp with time zone,,,,YES,CURRENT_TIMESTAMP,,,,
gst,gst_reconciliation,created_by,20,integer,,32,,NO,,,FK,org_users,user_id
gst,gstr1_data,gstr1_id,1,integer,,32,,NO,nextval('gst.gstr1_data_gstr1_id_seq'::regclass),,PK,,
gst,gstr1_data,org_id,2,uuid,,,,NO,,,FK,organizations,org_id
gst,gstr1_data,return_period,3,text,,,,NO,,,,,
gst,gstr1_data,financial_year,4,text,,,,NO,,,,,
gst,gstr1_data,b2b_supplies,5,jsonb,,,,YES,'[]'::jsonb,,,,
gst,gstr1_data,b2b_invoice_count,6,integer,,32,,YES,0,,,,
gst,gstr1_data,b2b_taxable_value,7,numeric,,15,2,YES,0,,,,
gst,gstr1_data,b2b_tax_amount,8,numeric,,15,2,YES,0,,,,
gst,gstr1_data,b2cl_supplies,9,jsonb,,,,YES,'[]'::jsonb,,,,
gst,gstr1_data,b2cl_invoice_count,10,integer,,32,,YES,0,,,,
gst,gstr1_data,b2cl_taxable_value,11,numeric,,15,2,YES,0,,,,
gst,gstr1_data,b2cl_tax_amount,12,numeric,,15,2,YES,0,,,,
gst,gstr1_data,b2cs_taxable_value,13,numeric,,15,2,YES,0,,,,
gst,gstr1_data,b2cs_tax_amount,14,numeric,,15,2,YES,0,,,,
gst,gstr1_data,cdn_documents,15,jsonb,,,,YES,'[]'::jsonb,,,,
gst,gstr1_data,cdn_count,16,integer,,32,,YES,0,,,,
gst,gstr1_data,cdn_taxable_value,17,numeric,,15,2,YES,0,,,,
gst,gstr1_data,cdn_tax_amount,18,numeric,,15,2,YES,0,,,,
gst,gstr1_data,exp_supplies,19,jsonb,,,,YES,'[]'::jsonb,,,,
gst,gstr1_data,exp_invoice_count,20,integer,,32,,YES,0,,,,
gst,gstr1_data,exp_taxable_value,21,numeric,,15,2,YES,0,,,,
gst,gstr1_data,nil_rated_supplies,22,jsonb,,,,YES,'{}'::jsonb,,,,
gst,gstr1_data,hsn_summary,23,jsonb,,,,YES,'[]'::jsonb,,,,
gst,gstr1_data,doc_summary,24,jsonb,,,,YES,'{}'::jsonb,,,,
gst,gstr1_data,total_taxable_value,25,numeric,,15,2,YES,0,,,,
gst,gstr1_data,total_tax_amount,26,numeric,,15,2,YES,0,,,,
gst,gstr1_data,filing_status,27,text,,,,YES,'draft'::text,,,,
gst,gstr1_data,filed_date,28,date,,,,YES,,,,,
gst,gstr1_data,arn_number,29,text,,,,YES,,,,,
gst,gstr1_data,created_at,30,timestamp with time zone,,,,YES,CURRENT_TIMESTAMP,,,,
gst,gstr1_data,updated_at,31,timestamp with time zone,,,,YES,CURRENT_TIMESTAMP,,,,
gst,gstr1_data,created_by,32,integer,,32,,YES,,,FK,org_users,user_id
gst,gstr2a_data,gstr2a_id,1,integer,,32,,NO,nextval('gst.gstr2a_data_gstr2a_id_seq'::regclass),,PK,,
gst,gstr2a_data,org_id,2,uuid,,,,NO,,,FK,organizations,org_id
gst,gstr2a_data,return_period,3,text,,,,NO,,,,,
gst,gstr2a_data,downloaded_date,4,date,,,,NO,,,,,
gst,gstr2a_data,download_status,5,text,,,,YES,'success'::text,,,,
gst,gstr2a_data,b2b_invoices,6,jsonb,,,,YES,'[]'::jsonb,,,,
gst,gstr2a_data,b2b_count,7,integer,,32,,YES,0,,,,
gst,gstr2a_data,b2b_taxable_value,8,numeric,,15,2,YES,0,,,,
gst,gstr2a_data,b2b_tax_amount,9,numeric,,15,2,YES,0,,,,
gst,gstr2a_data,cdn_documents,10,jsonb,,,,YES,'[]'::jsonb,,,,
gst,gstr2a_data,cdn_count,11,integer,,32,,YES,0,,,,
gst,gstr2a_data,isd_credits,12,jsonb,,,,YES,'[]'::jsonb,,,,
gst,gstr2a_data,reconciliation_status,13,text,,,,YES,'pending'::text,,,,
gst,gstr2a_data,matched_invoices,14,integer,,32,,YES,0,,,,
gst,gstr2a_data,unmatched_invoices,15,integer,,32,,YES,0,,,,
gst,gstr2a_data,created_at,16,timestamp with time zone,,,,YES,CURRENT_TIMESTAMP,,,,
gst,gstr2b_data,gstr2b_id,1,integer,,32,,NO,nextval('gst.gstr2b_data_gstr2b_id_seq'::regclass),,PK,,
gst,gstr2b_data,org_id,2,uuid,,,,NO,,,FK,organizations,org_id
gst,gstr2b_data,return_period,3,text,,,,NO,,,,,
gst,gstr2b_data,generation_date,4,date,,,,NO,,,,,
gst,gstr2b_data,total_itc_available,5,numeric,,15,2,YES,0,,,,
gst,gstr2b_data,igst_itc,6,numeric,,15,2,YES,0,,,,
gst,gstr2b_data,cgst_itc,7,numeric,,15,2,YES,0,,,,
gst,gstr2b_data,sgst_itc,8,numeric,,15,2,YES,0,,,,
gst,gstr2b_data,cess_itc,9,numeric,,15,2,YES,0,,,,
gst,gstr2b_data,itc_unavailable,10,numeric,,15,2,YES,0,,,,
gst,gstr2b_data,import_goods_itc,11,numeric,,15,2,YES,0,,,,
gst,gstr2b_data,isd_itc,12,numeric,,15,2,YES,0,,,,
gst,gstr2b_data,ineligible_itc,13,numeric,,15,2,YES,0,,,,
gst,gstr2b_data,itc_reversal,14,numeric,,15,2,YES,0,,,,
gst,gstr2b_data,net_itc,15,numeric,,15,2,YES,0,,,,
gst,gstr2b_data,download_status,16,text,,,,YES,'pending'::text,,,,
gst,gstr2b_data,downloaded_date,17,date,,,,YES,,,,,
gst,gstr2b_data,created_at,18,timestamp with time zone,,,,YES,CURRENT_TIMESTAMP,,,,
gst,gstr3b_data,gstr3b_id,1,integer,,32,,NO,nextval('gst.gstr3b_data_gstr3b_id_seq'::regclass),,PK,,
gst,gstr3b_data,org_id,2,uuid,,,,NO,,,FK,organizations,org_id
gst,gstr3b_data,return_period,3,text,,,,NO,,,,,
gst,gstr3b_data,outward_taxable_supplies,4,numeric,,15,2,YES,0,,,,
gst,gstr3b_data,outward_zero_rated,5,numeric,,15,2,YES,0,,,,
gst,gstr3b_data,outward_nil_rated,6,numeric,,15,2,YES,0,,,,
gst,gstr3b_data,inward_nil_rated,7,numeric,,15,2,YES,0,,,,
gst,gstr3b_data,total_output_igst,8,numeric,,15,2,YES,0,,,,
gst,gstr3b_data,total_output_cgst,9,numeric,,15,2,YES,0,,,,
gst,gstr3b_data,total_output_sgst,10,numeric,,15,2,YES,0,,,,
gst,gstr3b_data,total_output_cess,11,numeric,,15,2,YES,0,,,,
gst,gstr3b_data,import_goods_igst,12,numeric,,15,2,YES,0,,,,
gst,gstr3b_data,import_service_igst,13,numeric,,15,2,YES,0,,,,
gst,gstr3b_data,inward_supplies_igst,14,numeric,,15,2,YES,0,,,,
gst,gstr3b_data,inward_supplies_cgst,15,numeric,,15,2,YES,0,,,,
gst,gstr3b_data,inward_supplies_sgst,16,numeric,,15,2,YES,0,,,,
gst,gstr3b_data,itc_reversal_igst,17,numeric,,15,2,YES,0,,,,
gst,gstr3b_data,itc_reversal_cgst,18,numeric,,15,2,YES,0,,,,
gst,gstr3b_data,itc_reversal_sgst,19,numeric,,15,2,YES,0,,,,
gst,gstr3b_data,inter_state_supplies,20,numeric,,15,2,YES,0,,,,
gst,gstr3b_data,intra_state_supplies,21,numeric,,15,2,YES,0,,,,
gst,gstr3b_data,tax_payable_igst,22,numeric,,15,2,YES,0,,,,
gst,gstr3b_data,tax_payable_cgst,23,numeric,,15,2,YES,0,,,,
gst,gstr3b_data,tax_payable_sgst,24,numeric,,15,2,YES,0,,,,
gst,gstr3b_data,tax_payable_cess,25,numeric,,15,2,YES,0,,,,
gst,gstr3b_data,tax_paid_cash_igst,26,numeric,,15,2,YES,0,,,,
gst,gstr3b_data,tax_paid_cash_cgst,27,numeric,,15,2,YES,0,,,,
gst,gstr3b_data,tax_paid_cash_sgst,28,numeric,,15,2,YES,0,,,,
gst,gstr3b_data,tax_paid_cash_cess,29,numeric,,15,2,YES,0,,,,
gst,gstr3b_data,interest_payable,30,numeric,,15,2,YES,0,,,,
gst,gstr3b_data,late_fee,31,numeric,,15,2,YES,0,,,,
gst,gstr3b_data,filing_status,32,text,,,,YES,'draft'::text,,,,
gst,gstr3b_data,filed_date,33,date,,,,YES,,,,,
gst,gstr3b_data,arn_number,34,text,,,,YES,,,,,
gst,gstr3b_data,created_at,35,timestamp with time zone,,,,YES,CURRENT_TIMESTAMP,,,,
gst,gstr3b_data,updated_at,36,timestamp with time zone,,,,YES,CURRENT_TIMESTAMP,,,,
gst,gstr3b_data,created_by,37,integer,,32,,YES,,,FK,org_users,user_id
gst,hsn_sac_codes,hsn_sac_id,1,integer,,32,,NO,nextval('gst.hsn_sac_codes_hsn_sac_id_seq'::regclass),,PK,,
gst,hsn_sac_codes,code,2,text,,,,NO,,,,,
gst,hsn_sac_codes,code_type,3,text,,,,NO,,,,,
gst,hsn_sac_codes,description,4,text,,,,NO,,,,,
gst,hsn_sac_codes,igst_rate,5,numeric,,5,2,NO,,,,,
gst,hsn_sac_codes,cgst_rate,6,numeric,,5,2,NO,,,,,
gst,hsn_sac_codes,sgst_rate,7,numeric,,5,2,NO,,,,,
gst,hsn_sac_codes,cess_rate,8,numeric,,5,2,YES,0,,,,
gst,hsn_sac_codes,effective_from,9,date,,,,NO,'2017-07-01'::date,,,,
gst,hsn_sac_codes,effective_until,10,date,,,,YES,,,,,
gst,hsn_sac_codes,chapter_code,11,text,,,,YES,,,,,
gst,hsn_sac_codes,chapter_name,12,text,,,,YES,,,,,
gst,hsn_sac_codes,section_name,13,text,,,,YES,,,,,
gst,hsn_sac_codes,is_active,14,boolean,,,,YES,true,,,,
gst,hsn_sac_codes,created_at,15,timestamp with time zone,,,,YES,CURRENT_TIMESTAMP,,,,
gst,hsn_sac_codes,updated_at,16,timestamp with time zone,,,,YES,CURRENT_TIMESTAMP,,,,
gst,purchase_reconciliation,reconciliation_id,1,integer,,32,,NO,nextval('gst.purchase_reconciliation_reconciliation_id_seq'::regclass),,PK,,
gst,purchase_reconciliation,org_id,2,integer,,32,,NO,,,,,
gst,purchase_reconciliation,supplier_gstin,3,text,,,,YES,,,,,
gst,purchase_reconciliation,invoice_number,4,text,,,,YES,,,,,
gst,purchase_reconciliation,invoice_date,5,date,,,,YES,,,,,
gst,purchase_reconciliation,invoice_value,6,numeric,,15,2,YES,,,,,
gst,purchase_reconciliation,match_status,7,text,,,,YES,,,,,
gst,purchase_reconciliation,mismatch_reason,8,text,,,,YES,,,,,
gst,purchase_reconciliation,created_at,9,timestamp without time zone,,,,YES,CURRENT_TIMESTAMP,,,,
gst,return_filing_status,filing_id,1,integer,,32,,NO,nextval('gst.return_filing_status_filing_id_seq'::regclass),,PK,,
gst,return_filing_status,org_id,2,integer,,32,,NO,,,,,
gst,return_filing_status,return_type,3,text,,,,NO,,,,,
gst,return_filing_status,return_period,4,text,,,,NO,,,,,
gst,return_filing_status,due_date,5,date,,,,NO,,,,,
gst,return_filing_status,filing_date,6,date,,,,YES,,,,,
gst,return_filing_status,filing_status,7,text,,,,YES,,,,,
gst,return_filing_status,acknowledgment_number,8,text,,,,YES,,,,,
gst,return_filing_status,created_at,9,timestamp without time zone,,,,YES,CURRENT_TIMESTAMP,,,,
compliance,compliance_alerts,alert_id,1,integer,,32,,NO,nextval('compliance.compliance_alerts_alert_id_seq'::regclass),,PK,,
compliance,compliance_alerts,org_id,2,uuid,,,,NO,,,,,
compliance,compliance_alerts,alert_type,3,text,,,,NO,,,,,
compliance,compliance_alerts,alert_date,4,date,,,,NO,,,,,
compliance,compliance_alerts,reference_type,5,text,,,,NO,,,,,
compliance,compliance_alerts,reference_id,6,integer,,32,,NO,,,,,
compliance,compliance_alerts,alert_message,7,text,,,,NO,,,,,
compliance,compliance_alerts,priority,8,text,,,,YES,'medium'::text,,,,
compliance,compliance_alerts,is_active,9,boolean,,,,YES,true,,,,
compliance,compliance_alerts,is_resolved,10,boolean,,,,YES,false,,,,
compliance,compliance_alerts,resolved_date,11,date,,,,YES,,,,,
compliance,compliance_alerts,resolved_by,12,integer,,32,,YES,,,,,
compliance,compliance_alerts,created_at,13,timestamp with time zone,,,,YES,CURRENT_TIMESTAMP,,,,
compliance,compliance_audits,audit_id,1,integer,,32,,NO,nextval('compliance.compliance_audits_audit_id_seq'::regclass),,PK,,
compliance,compliance_audits,org_id,2,uuid,,,,NO,,,,,
compliance,compliance_audits,audit_type,3,text,,,,NO,,,,,
compliance,compliance_audits,audit_date,4,date,,,,NO,,,,,
compliance,compliance_audits,auditor_name,5,text,,,,NO,,,,,
compliance,compliance_audits,auditor_organization,6,text,,,,YES,,,,,
compliance,compliance_audits,areas_audited,7,jsonb,,,,NO,,,,,
compliance,compliance_audits,audit_findings,8,jsonb,,,,YES,,,,,
compliance,compliance_audits,overall_status,9,text,,,,NO,,,,,
compliance,compliance_audits,next_audit_date,10,date,,,,YES,,,,,
compliance,compliance_audits,created_by,11,integer,,32,,YES,,,,,
compliance,compliance_audits,created_at,12,timestamp with time zone,,,,YES,CURRENT_TIMESTAMP,,,,
compliance,compliance_documents,document_id,1,integer,,32,,NO,nextval('compliance.compliance_documents_document_id_seq'::regclass),,PK,,
compliance,compliance_documents,org_id,2,uuid,,,,NO,,,,,
compliance,compliance_documents,document_type,3,text,,,,NO,,,,,
compliance,compliance_documents,document_name,4,text,,,,NO,,,,,
compliance,compliance_documents,file_data,5,text,,,,YES,,,,,
compliance,compliance_documents,file_url,6,text,,,,YES,,,,,
compliance,compliance_documents,expiry_date,7,date,,,,YES,,,,,
compliance,compliance_documents,reminder_days,8,integer,,32,,YES,30,,,,
compliance,compliance_documents,tags,9,jsonb,,,,YES,,,,,
compliance,compliance_documents,created_by,10,integer,,32,,YES,,,,,
compliance,compliance_documents,created_at,11,timestamp with time zone,,,,YES,CURRENT_TIMESTAMP,,,,
compliance,compliance_documents,updated_at,12,timestamp with time zone,,,,YES,CURRENT_TIMESTAMP,,,,
compliance,compliance_violations,violation_id,1,integer,,32,,NO,nextval('compliance.compliance_violations_violation_id_seq'::regclass),,PK,,
compliance,compliance_violations,org_id,2,uuid,,,,NO,,,FK,organizations,org_id
compliance,compliance_violations,violation_date,3,date,,,,NO,,,,,
compliance,compliance_violations,violation_type,4,text,,,,NO,,,,,
compliance,compliance_violations,violation_category,5,text,,,,NO,,,,,
compliance,compliance_violations,severity,6,text,,,,NO,,,,,
compliance,compliance_violations,violation_description,7,text,,,,NO,,,,,
compliance,compliance_violations,reference_type,8,text,,,,YES,,,,,
compliance,compliance_violations,reference_id,9,integer,,32,,YES,,,,,
compliance,compliance_violations,notice_received,10,boolean,,,,YES,false,,,,
compliance,compliance_violations,notice_date,11,date,,,,YES,,,,,
compliance,compliance_violations,notice_number,12,text,,,,YES,,,,,
compliance,compliance_violations,response_required,13,boolean,,,,YES,true,,,,
compliance,compliance_violations,response_due_date,14,date,,,,YES,,,,,
compliance,compliance_violations,response_submitted,15,boolean,,,,YES,false,,,,
compliance,compliance_violations,response_date,16,date,,,,YES,,,,,
compliance,compliance_violations,penalty_imposed,17,boolean,,,,YES,false,,,,
compliance,compliance_violations,penalty_type,18,text,,,,YES,,,,,
compliance,compliance_violations,penalty_amount,19,numeric,,15,2,YES,,,,,
compliance,compliance_violations,penalty_duration_days,20,integer,,32,,YES,,,,,
compliance,compliance_violations,corrective_action_plan,21,text,,,,YES,,,,,
compliance,compliance_violations,cap_submitted_date,22,date,,,,YES,,,,,
compliance,compliance_violations,cap_approved,23,boolean,,,,YES,false,,,,
compliance,compliance_violations,violation_status,24,text,,,,YES,'open'::text,,,,
compliance,compliance_violations,resolved_date,25,date,,,,YES,,,,,
compliance,compliance_violations,created_at,26,timestamp with time zone,,,,YES,CURRENT_TIMESTAMP,,,,
compliance,compliance_violations,updated_at,27,timestamp with time zone,,,,YES,CURRENT_TIMESTAMP,,,,
compliance,compliance_violations,created_by,28,integer,,32,,NO,,,FK,org_users,user_id
compliance,corrective_action_plans,cap_id,1,integer,,32,,NO,nextval('compliance.corrective_action_plans_cap_id_seq'::regclass),,PK,,
compliance,corrective_action_plans,inspection_id,2,integer,,32,,NO,,,FK,regulatory_inspections,inspection_id
